Source.Name,window,start_time_ms,time_mean_x,time_sd_x,time_rms_x,time_kurtosis_x,time_crest_x,fft_max_x,fft_rms_x,spectral_centroid_x,spectral_entropy_x,time_mean_y,time_sd_y,time_rms_y,time_kurtosis_y,time_crest_y,fft_max_y,fft_rms_y,spectral_centroid_y,spectral_entropy_y,time_mean_z,time_sd_z,time_rms_z,time_kurtosis_z,time_crest_z,fft_max_z,fft_rms_z,spectral_centroid_z,spectral_entropy_z,type
cage3.csv,156,110554,0.021351797,0.147150935,0.148691953,0.477186275,3.342951592,5.994841672,2.37195725,128.0074724,6.133718975,-0.086816773,0.119770769,0.147926297,0.674016284,3.718399037,22.225094,2.732159406,113.5505188,3.71731321,1.040869711,0.075144252,1.043578657,-0.408109358,1.188209429,266.462646,23.58284826,30.47311718,0.038857881,cage
cage3.csv,157,111248,0.019836445,0.139785037,0.141185484,0.627660802,3.885555247,7.121893969,2.280958371,132.935632,5.989848751,-0.082807539,0.122049,0.147489141,0.148649366,2.881900294,21.19873,2.702978082,118.0523196,3.768538294,1.037174258,0.078195137,1.040117744,-0.149476974,1.229014703,265.51661,23.50187999,31.53838387,0.040972983,cage
cage3.csv,158,111943,0.020374281,0.151003616,0.152371925,0.111302817,3.741292898,7.697521528,2.458897535,137.3294587,6.266958207,-0.080097199,0.120540058,0.144725488,-0.521386086,2.471340769,20.504883,2.646405109,116.6448517,3.841122477,1.040325145,0.084600563,1.043759389,-0.685408753,1.204844731,266.323237,23.57875346,30.95254332,0.045280821,cage
cage3.csv,159,112637,0.010828949,0.142055839,0.142467988,-0.46085276,2.786401395,5.660088026,2.280406465,127.7119316,6.336636402,-0.083140418,0.109204522,0.137251436,-0.530857901,2.481402085,21.283947,2.565770438,110.7782634,3.635255496,1.038690594,0.077512437,1.041578767,-0.336299229,1.194240935,265.904792,23.53557703,30.92715049,0.04062199,cage
cage3.csv,160,113332,0.020675645,0.141435773,0.142939008,-0.076444995,3.166644334,6.396888817,2.302780502,133.3405861,6.10458355,-0.078890828,0.10972958,0.135145638,0.599239832,3.150534535,20.196052,2.498193734,116.387292,3.789191474,1.036690719,0.076805098,1.039531947,-0.403807841,1.192600192,265.392824,23.48978738,30.98016233,0.040511276,cage
cage3.csv,161,114027,0.010141363,0.15401565,0.154349175,0.565826543,3.970173473,6.647786774,2.468375642,130.2481738,6.237195418,-0.08581068,0.12066718,0.148067691,0.247027892,2.817873354,21.967534,2.736288195,118.0481133,3.610349436,1.038730621,0.083591584,1.042088699,-0.075132103,1.244261646,265.915039,23.54181098,31.23871059,0.044721915,cage
cage3.csv,162,114722,0.025777836,0.156362997,0.158473605,-0.146762682,2.811553378,6.90515111,2.55964586,127.7810882,6.175782377,-0.076753633,0.125735255,0.147310809,0.103337583,3.31628753,19.64893,2.653506467,118.4133639,3.97783273,1.038036336,0.087458035,1.041714137,-0.243769269,1.222444772,265.737302,23.52968369,31.16793804,0.048023143,cage
cage3.csv,163,115416,0.007623645,0.151641171,0.151832687,-0.373344557,2.709410004,6.381069549,2.421361694,129.6625563,6.2156953,-0.088692656,0.116769788,0.146634139,-0.298950879,2.690580807,22.70532,2.736381612,116.4084342,3.549413017,1.039052023,0.079648678,1.042100292,-0.270895756,1.1870844,265.997318,23.54557589,31.67841423,0.042405636,cage
cage3.csv,164,116111,0.021249785,0.136094552,0.137743532,-0.623335282,2.823479224,5.809115584,2.22838024,133.1416486,6.179557622,-0.076729762,0.109285842,0.133532212,0.307929067,2.782714331,19.642819,2.463185434,116.8999255,3.699049669,1.036048875,0.078261928,1.039000578,-0.529221931,1.165953153,265.228512,23.47652098,31.22774258,0.041745618,cage
cage3.csv,165,116806,0.01991748,0.150153289,0.151468532,-0.004201705,2.985095283,7.301258779,2.429738313,132.521694,6.213291232,-0.082782746,0.122024746,0.147455152,0.278895949,3.301451288,21.192383,2.700707431,119.1473267,3.70596982,1.03707602,0.082324731,1.040338422,-0.65321911,1.168677398,265.491461,23.50321982,31.47077869,0.043095844,cage
cage3.csv,166,117500,0.017453199,0.147798575,0.148825512,-0.421615494,2.724788204,6.912683543,2.396568733,130.7855382,6.091465907,-0.078085906,0.114126803,0.138283534,0.21192071,2.902493069,19.989992,2.539699234,118.8053787,3.955033247,1.038642852,0.077429419,1.041524982,-0.259273333,1.198990924,265.89257,23.53441381,30.38521885,0.039834223,cage
cage3.csv,167,118195,0.010149922,0.149682913,0.150026648,-0.013635523,3.080506063,5.809545232,2.405410263,131.178073,6.182918874,-0.080586461,0.118198332,0.143056015,-0.094998728,3.462706545,20.630134,2.624310578,114.0460962,3.969551862,1.039452535,0.076394801,1.042256081,-0.425752572,1.166996309,266.099849,23.55184743,32.99176783,0.040721099,cage
cage3.csv,168,118889,0.023985883,0.154853471,0.156700096,-0.261883463,2.91815392,6.699412252,2.530126649,127.5242816,6.087888644,-0.076391188,0.129652034,0.150483433,-0.307850412,2.889447643,19.556144,2.696328781,119.5163997,3.971239052,1.037109367,0.085137461,1.040598014,0.137896886,1.250032176,265.499998,23.50660356,32.08579074,0.04639659,cage
cage3.csv,169,119584,0.010248133,0.157850937,0.158183256,1.117968915,4.440375143,8.429742477,2.486267471,124.2295348,6.134398174,-0.086372371,0.122333097,0.149751704,-0.13453585,3.038883608,22.111327,2.748150957,114.2213507,3.637945223,1.039213207,0.082897383,1.0425143,-0.459245905,1.201600784,266.038581,23.55208699,30.26791225,0.042963249,cage
cage3.csv,170,120279,0.001337047,0.153971071,0.153976877,0.154663844,2.925367823,8.113056036,2.451111667,132.5630418,6.032592466,-0.085388211,0.119541852,0.146906096,0.323287646,3.573044377,21.859382,2.710013427,119.3367506,3.870086069,1.03776266,0.076804516,1.040600919,-0.26423334,1.183867876,265.667241,23.5140215,30.88870141,0.039809193,cage
cage3.csv,171,120973,0.017934805,0.135938761,0.137116753,-0.117511315,2.957465015,4.760737114,2.212112215,127.9889402,6.303465391,-0.079319945,0.118925459,0.142950755,-0.29024634,3.060494496,20.305906,2.615531279,115.7963791,3.859560996,1.037890418,0.077208169,1.040758195,-0.286428857,1.22239441,265.699947,23.51724511,33.27650247,0.041304897,cage
cage3.csv,172,121668,0.022696516,0.149253116,0.150968952,-0.378694935,2.7475517,5.874866493,2.439675579,128.1344954,6.267865372,-0.079522145,0.115155721,0.13994503,-0.149286497,2.73719616,20.357669,2.574550593,120.5163473,3.616203299,1.039879777,0.081706126,1.043084772,-0.612212469,1.190410437,266.209223,23.56607029,31.23204708,0.042707875,cage
cage3.csv,173,122363,0.026454945,0.165715481,0.167813839,-0.061344444,3.558514618,8.255384441,2.694893504,124.9043105,5.986140955,-0.080807676,0.122188778,0.146492245,-0.484140237,2.659854104,20.686765,2.670362243,118.9285716,3.804191266,1.038967133,0.081316604,1.042144468,-0.363643501,1.220300101,265.975586,23.54510172,31.3348801,0.042898399,cage
cage3.csv,174,123057,0.01700782,0.146175404,0.147161526,0.104625015,2.840205674,6.036394985,2.370202977,132.5335781,6.211598181,-0.079834926,0.115143486,0.140112946,0.144009084,3.535440604,20.437741,2.580144488,116.6771723,3.79389381,1.037084582,0.074015783,1.039722447,-0.379302822,1.173127505,265.493653,23.49632996,30.73416686,0.037692909,cage
cage3.csv,175,123752,0.016498551,0.150842794,0.151742383,-0.234876887,2.884784012,9.205594654,2.441127191,137.4873929,5.951886886,-0.082747465,0.12671979,0.151344138,-0.22582075,3.105313533,21.183351,2.759228272,118.4971109,3.865566688,1.040171613,0.07566846,1.042920275,-0.534262363,1.16718893,266.283933,23.56749673,32.3151663,0.038440197,cage
cage3.csv,176,124446,0.015430461,0.142275174,0.143109483,0.156384505,3.137283362,6.324832714,2.302726274,135.3950647,6.106558621,-0.082484262,0.1258429,0.150466239,-0.004229917,2.771332652,21.115971,2.745430287,116.6310115,3.663717738,1.039270391,0.083709318,1.042636176,-0.34238419,1.21995863,266.05322,23.55410274,32.01888142,0.043562705,cage
cage3.csv,177,125141,0.018477426,0.165163284,0.166193639,-0.057382949,3.574107913,8.683245798,2.673825908,128.2604942,6.063239278,-0.081282613,0.125034711,0.149132633,-0.000568238,2.50963182,20.808349,2.71470685,116.8884603,3.868090421,1.036457094,0.088766649,1.040251328,-0.193063965,1.238948671,265.333016,23.49525599,32.96510371,0.04970519,cage
cage3.csv,178,125836,0.011139883,0.155581077,0.155979385,0.214953646,3.061552007,7.517035748,2.497798427,131.8794829,6.168755823,-0.083621043,0.107959589,0.136556771,0.173258099,3.169824516,21.406987,2.558147645,117.426172,3.684208929,1.038079273,0.075257275,1.040803649,0.297350884,1.277464776,265.748294,23.51989003,32.59521814,0.039438527,cage
cage3.csv,179,126531,0.021467215,0.163384206,0.164788471,1.948811861,4.548327904,7.611530699,2.658885048,129.3035688,6.203378113,-0.080585457,0.115399313,0.140751616,-0.021278303,2.692018833,20.629877,2.594860348,115.1231557,3.705524969,1.040530203,0.081254998,1.043697982,-0.523465339,1.186436135,266.375732,23.58036154,31.02707203,0.042168279,cage
cage3.csv,180,127225,0.015415168,0.145123141,0.145939554,0.450413643,3.491315322,6.311708853,2.320668938,126.3083605,6.342909926,-0.085833559,0.115199352,0.14366033,-0.163691914,2.955311324,21.973391,2.666096995,110.5895181,3.469393108,1.038676266,0.086000858,1.042230556,-0.444593277,1.204738234,265.901124,23.54280715,30.62189149,0.047174927,cage
cage3.csv,181,127920,0.009463328,0.133008414,0.13334464,-0.477580435,2.629172056,5.070535587,2.115759058,133.095667,6.270825048,-0.085490234,0.108948096,0.138485623,-0.402494488,2.506888379,21.8855,2.594061913,116.1751739,3.540161036,1.040017141,0.078014366,1.042939065,-0.235833964,1.189172063,266.244388,23.56597928,31.15575322,0.041355431,cage
cage3.csv,182,128615,0.020491598,0.144475031,0.145921007,0.901402157,3.339512314,5.762024766,2.350170998,130.9114743,6.251681016,-0.08308791,0.113481236,0.140647047,-0.063969824,2.65583252,21.270505,2.611272091,116.57474,3.792409314,1.038817426,0.076227505,1.041610425,-0.406371286,1.186704713,265.937261,23.53736402,32.17845436,0.040217958,cage
cage3.csv,183,129309,0.013487832,0.159536118,0.160105261,-0.382777682,3.074146323,7.163575197,2.566393823,131.7225933,6.283601022,-0.081883434,0.118900461,0.144368335,0.089570717,3.251973496,20.962159,2.64944919,118.9858665,3.721922321,1.04023648,0.086590301,1.04383419,-0.352442751,1.187451046,266.300539,23.57859078,31.43442172,0.046919176,cage
cage3.csv,184,130004,0.029523816,0.149499852,0.152387209,-0.260602262,2.555358831,7.558097,2.472765894,129.4538529,6.039817495,-0.076879473,0.126612428,0.148125488,-0.413967398,3.095321444,19.681145,2.658810026,119.4046001,4.114644484,1.039759664,0.087537556,1.043438059,-0.640094501,1.204280397,266.178474,23.56872135,32.3775689,0.048726636,cage
cage3.csv,185,130698,0.017161359,0.158325385,0.159252754,0.148843542,3.138130965,6.479819552,2.560308057,130.1958938,6.244560038,-0.084467863,0.117494038,0.144705455,0.463844442,3.362499354,21.623773,2.679624506,114.167703,3.924600489,1.041149129,0.076569279,1.043960901,-0.216210402,1.195959541,266.534177,23.59031693,30.78935161,0.040389873,cage
cage3.csv,186,131393,0.022618289,0.147909849,0.149629243,-0.510615004,2.390348251,10.48903939,2.420564304,133.5445154,5.89591679,-0.073813465,0.115863649,0.137378356,-0.332472385,3.058458485,18.896247,2.495006995,119.5142893,3.923878085,1.038429285,0.074540839,1.041101204,-0.450515528,1.191506642,265.837897,23.52722108,31.16733634,0.037112218,cage
cage3.csv,187,132087,0.01266573,0.147952776,0.148493921,-0.079324648,3.194507877,7.005630423,2.379902136,133.3308702,5.968369737,-0.080695141,0.129910957,0.152933196,-0.175675269,3.085817943,20.657956,2.762677152,118.6157589,3.950834719,1.03695775,0.083113038,1.040283208,-0.718079024,1.173902444,265.461184,23.50132875,30.09992173,0.043063401,cage
cage3.csv,188,132782,0.022338914,0.143855712,0.145579851,-0.306069334,2.582617017,7.164358697,2.355768455,126.4393503,6.062283606,-0.079148266,0.115044189,0.139641016,0.841683429,2.972185475,20.261956,2.566148833,117.1073664,3.968423894,1.038779258,0.081972696,1.042008575,-0.296767562,1.222099348,265.92749,23.54144092,31.13615002,0.04429301,cage
cage3.csv,189,133476,0.024032609,0.154154968,0.156017051,-0.342813821,2.846432464,6.81563687,2.525680815,130.6284039,6.309837626,-0.077042578,0.112805886,0.13660427,0.04887454,3.082941689,19.7229,2.509307453,120.399612,4.110315139,1.037451762,0.074547898,1.040126698,-0.373057847,1.166333873,265.587651,23.50513049,31.24323576,0.038288695,cage
cage3.csv,190,134171,0.016886715,0.14485617,0.145837139,0.102603498,2.931283505,6.157376633,2.347036341,128.5804813,6.239435334,-0.084589,0.116131236,0.143672416,-0.235862765,2.620301181,21.654784,2.667557575,114.9337173,3.635374081,1.041295066,0.083144156,1.044609193,-0.596449297,1.202463092,266.571537,23.59934228,30.61487342,0.044099324,cage
cage3.csv,191,134866,0.018362008,0.147250163,0.148390613,0.103955215,3.644239954,5.967773313,2.384769197,132.1854464,6.07301612,-0.08490184,0.122140906,0.14875054,-0.221426053,2.914907058,21.734871,2.733103039,115.2263351,3.770647464,1.039081586,0.085841345,1.04262135,-0.49289846,1.23660138,266.004886,23.55180764,30.63327398,0.04688271,cage
cage3.csv,192,135560,0.005675285,0.149022738,0.149130766,-0.683733568,2.516207823,5.846754901,2.385978946,134.7273057,6.272900589,-0.081179605,0.109869185,0.136606611,-0.256447823,2.729026043,20.781979,2.542448973,119.3070171,3.752247852,1.040826809,0.076317159,1.043620982,-0.378415326,1.185354665,266.451663,23.58285229,32.18413768,0.039850158,cage
cage3.csv,193,136255,0.020136836,0.139925605,0.141367135,-0.058074889,2.871997079,5.619484093,2.278524172,127.5622936,6.311461054,-0.078948027,0.110553807,0.135848943,-0.015015356,3.664386265,20.210695,2.51335655,115.7442122,3.662431994,1.040542594,0.072072624,1.043035643,-0.619772211,1.177124682,266.378904,23.57297988,29.40840473,0.035362637,cage
cage3.csv,194,136950,0.020403879,0.148674332,0.150067902,-0.039076442,2.76892656,11.6043085,2.419488097,127.3249128,5.664244098,-0.079626078,0.122447277,0.146060426,-0.485211501,2.478843927,20.384276,2.660225235,119.0887842,3.692338321,1.038875578,0.080179097,1.041965045,-0.532372818,1.19262734,265.952148,23.54204451,31.97237781,0.041566282,cage
cage3.csv,195,137644,0.021344184,0.155759649,0.157215274,0.045843672,3.487829057,6.276971512,2.52675782,132.2324447,6.279043022,-0.081166242,0.120586579,0.14535846,-0.031330584,2.976207916,20.778558,2.662372431,117.9512503,4.013226606,1.038464559,0.087223887,1.042121224,-0.422988977,1.224309582,265.846927,23.53917104,31.69405631,0.048106449,cage
cage3.csv,196,138339,0.028331785,0.150019038,0.152670894,-0.07156341,2.774490867,7.254335523,2.479393457,125.3382193,6.03208451,-0.079010027,0.124544547,0.147492131,0.134454074,2.905015996,20.226567,2.673479868,115.6360899,4.105177342,1.040836332,0.078250236,1.04377362,-0.477650245,1.191028377,266.454101,23.58467413,31.24039631,0.041553159,cage
cage3.csv,197,139033,0.002942082,0.142691197,0.142721525,-0.125144481,2.839606716,5.520302947,2.283976395,136.2474659,6.256440471,-0.089219109,0.122947279,0.151908139,0.171576636,3.278606415,22.840092,2.816594286,113.0900357,3.590093456,1.03788473,0.080417939,1.040995561,0.156287595,1.242753618,265.698491,23.51986458,29.90174135,0.042461771,cage
cage3.csv,198,139728,0.008866336,0.155843181,0.156095192,0.388551162,3.752152729,7.119403592,2.500462392,134.0419949,6.084394027,-0.083560957,0.134861021,0.158650334,-0.27007109,2.606827163,21.391605,2.863646173,118.2808441,3.931126715,1.041448617,0.089642222,1.045299455,-0.700014183,1.19536272,266.610846,23.60885853,30.65595396,0.049515071,cage
cage3.csv,199,140422,0.013853102,0.157875781,0.158482398,-0.454689465,2.478647501,7.968733182,2.543890399,131.6359733,6.09029917,-0.082684547,0.104652266,0.133374776,0.910591302,3.666465376,21.167244,2.510545806,115.7434359,3.544648101,1.039067266,0.078275816,1.042011461,-0.444671042,1.175470756,266.00122,23.54472764,31.9928403,0.041315001,cage
cage3.csv,200,141117,0.016237242,0.14237453,0.143297435,-0.204588303,2.877609089,5.871416892,2.306802172,129.3452827,6.2757865,-0.085261328,0.108630703,0.138094619,0.280191337,2.623599693,21.8269,2.596533737,110.2379362,3.57374875,1.03842259,0.076332608,1.041224348,-0.254883493,1.20449546,265.836183,23.52852967,29.24156828,0.03959969,cage
healthy3.csv,1,3595,-0.011398324,0.166581733,0.166971242,1.938819675,3.632032634,8.794298639,2.664480343,122.7584546,5.899781432,0.043745996,0.143747127,0.150256277,-0.443011279,2.630598919,16.64175317,2.502218118,121.3076381,4.098949279,1.03328516,0.122020246,1.040464878,-0.204511415,1.284216342,264.521001,23.46190707,35.89873835,0.08807205,healthy
healthy3.csv,2,4279,-0.014445316,0.168998778,0.169615017,1.722078119,3.453072783,10.70459683,2.702289126,125.2677623,5.905198628,0.045761094,0.148766129,0.155645234,-0.741063595,2.621082505,16.31982832,2.595723314,126.8527329,4.36145326,1.036190039,0.121263952,1.043261589,-0.357523323,1.316811636,265.26465,23.52638421,37.8670771,0.083921303,healthy
